"Statistic Label","Month","Meteorological Weather Station","UNIT","VALUE"
"Sunshine Duration","1993 September","Shannon Airport","Hours","109"
"Sunshine Duration","1993 September","Dublin Airport","Hours","100.6"
"Sunshine Duration","1993 September","Mullingar","Hours","101.4"
"Sunshine Duration","1993 September","Cork Airport","Hours","120.7"
"Sunshine Duration","1993 September","Casement","Hours","101.1"
"Sunshine Duration","1993 September","Phoenix Park","Hours",""
"Sunshine Duration","1993 September","Roches Point","Hours",""
"Sunshine Duration","1993 September","Markree","Hours",""
"Sunshine Duration","1993 October","Malin Head","Hours","97.7"
"Sunshine Duration","1993 October","Claremorris","Hours","101.3"
"Sunshine Duration","1993 October","Valentia Observatory","Hours","126"
"Sunshine Duration","1993 October","Belmullet","Hours","104.4"
"Sunshine Duration","1993 October","Shannon Airport","Hours","112.6"
"Sunshine Duration","1993 October","Dublin Airport","Hours","97.3"
"Sunshine Duration","1993 October","Mullingar","Hours","109"
"Sunshine Duration","1993 October","Cork Airport","Hours","101.6"
"Sunshine Duration","1993 October","Casement","Hours","93.3"
"Sunshine Duration","1993 October","Phoenix Park","Hours",""
"Sunshine Duration","1993 October","Roches Point","Hours",""
"Sunshine Duration","1993 October","Markree","Hours",""
"Sunshine Duration","1993 November","Malin Head","Hours","64.4"
"Sunshine Duration","1993 November","Claremorris","Hours","53.5"
"Sunshine Duration","1993 November","Valentia Observatory","Hours","46.4"
"Sunshine Duration","1993 November","Belmullet","Hours","48.1"
"Sunshine Duration","1993 November","Shannon Airport","Hours","46.1"
"Sunshine Duration","1993 November","Dublin Airport","Hours","70.3"
"Sunshine Duration","1993 November","Mullingar","Hours","71"
"Sunshine Duration","1993 November","Cork Airport","Hours","41.9"
"Sunshine Duration","1993 November","Casement","Hours","71.2"
"Sunshine Duration","1993 November","Phoenix Park","Hours",""
"Sunshine Duration","1993 November","Roches Point","Hours",""
"Sunshine Duration","1993 November","Markree","Hours",""
"Sunshine Duration","1993 December","Malin Head","Hours","21.6"
"Sunshine Duration","1993 December","Claremorris","Hours","23.8"
"Sunshine Duration","1993 December","Valentia Observatory","Hours","16.1"
"Sunshine Duration","1993 December","Belmullet","Hours","15"
"Sunshine Duration","1993 December","Shannon Airport","Hours","27.2"
"Sunshine Duration","1993 December","Dublin Airport","Hours","47.3"
"Sunshine Duration","1993 December","Mullingar","Hours","36.7"
"Sunshine Duration","1993 December","Cork Airport","Hours","50.2"
"Sunshine Duration","1993 December","Casement","Hours","31.8"
"Sunshine Duration","1993 December","Phoenix Park","Hours",""
"Sunshine Duration","1993 December","Roches Point","Hours",""
"Sunshine Duration","1993 December","Markree","Hours",""
"Sunshine Duration","1994 January","Malin Head","Hours","38.4"
"Sunshine Duration","1994 January","Claremorris","Hours","34.9"
"Sunshine Duration","1994 January","Valentia Observatory","Hours","40.2"
"Sunshine Duration","1994 January","Belmullet","Hours","24.8"
"Sunshine Duration","1994 January","Shannon Airport","Hours","48.1"
"Sunshine Duration","1994 January","Dublin Airport","Hours","54.8"
"Sunshine Duration","1994 January","Mullingar","Hours","53.1"
"Sunshine Duration","1994 January","Cork Airport","Hours","72.7"
"Sunshine Duration","1994 January","Casement","Hours","51.6"
"Sunshine Duration","1994 January","Phoenix Park","Hours",""
"Sunshine Duration","1994 January","Roches Point","Hours",""
"Sunshine Duration","1994 January","Markree","Hours",""
"Sunshine Duration","1994 February","Malin Head","Hours","46.7"
"Sunshine Duration","1994 February","Claremorris","Hours","43.4"
"Sunshine Duration","1994 February","Valentia Observatory","Hours","68"
"Sunshine Duration","1994 February","Belmullet","Hours","57.7"
"Sunshine Duration","1994 February","Shannon Airport","Hours","53.1"
"Sunshine Duration","1994 February","Dublin Airport","Hours","42.2"
"Sunshine Duration","1994 February","Mullingar","Hours","40.5"
"Sunshine Duration","1994 February","Cork Airport","Hours","42.6"
"Sunshine Duration","1994 February","Casement","Hours","44.6"
"Sunshine Duration","1994 February","Phoenix Park","Hours",""
"Sunshine Duration","1994 February","Roches Point","Hours",""
"Sunshine Duration","1994 February","Markree","Hours",""
"Sunshine Duration","1994 March","Malin Head","Hours","75.7"
"Sunshine Duration","1994 March","Claremorris","Hours","71.8"
"Sunshine Duration","1994 March","Valentia Observatory","Hours","64"
"Sunshine Duration","1994 March","Belmullet","Hours","78.7"
"Sunshine Duration","1994 March","Shannon Airport","Hours","85.2"
"Sunshine Duration","1994 March","Dublin Airport","Hours","102.9"
"Sunshine Duration","1994 March","Mullingar","Hours","98"
"Sunshine Duration","1994 March","Cork Airport","Hours","94.4"
"Sunshine Duration","1994 March","Casement","Hours","107.6"
"Sunshine Duration","1994 March","Phoenix Park","Hours",""
"Sunshine Duration","1994 March","Roches Point","Hours",""
"Sunshine Duration","1994 March","Markree","Hours",""
"Sunshine Duration","1994 April","Malin Head","Hours","157.1"
"Sunshine Duration","1994 April","Claremorris","Hours","142.6"
"Sunshine Duration","1994 April","Valentia Observatory","Hours","150.3"
"Sunshine Duration","1994 April","Belmullet","Hours","165.1"
"Sunshine Duration","1994 April","Shannon Airport","Hours","160.4"
"Sunshine Duration","1994 April","Dublin Airport","Hours","176.2"
"Sunshine Duration","1994 April","Mullingar","Hours","167"
"Sunshine Duration","1994 April","Cork Airport","Hours","155.6"
"Sunshine Duration","1994 April","Casement","Hours","174"
"Sunshine Duration","1994 April","Phoenix Park","Hours",""
"Sunshine Duration","1994 April","Roches Point","Hours",""
"Sunshine Duration","1994 April","Markree","Hours",""
"Sunshine Duration","1994 May","Malin Head","Hours","197.2"
"Sunshine Duration","1994 May","Claremorris","Hours","112.2"
"Sunshine Duration","1994 May","Valentia Observatory","Hours","176.4"
"Sunshine Duration","1994 May","Belmullet","Hours","177.8"
"Sunshine Duration","1994 May","Shannon Airport","Hours","162.5"
"Sunshine Duration","1994 May","Dublin Airport","Hours","161.6"
"Sunshine Duration","1994 May","Mullingar","Hours","141.7"
"Sunshine Duration","1994 May","Cork Airport","Hours","145"
"Sunshine Duration","1994 May","Casement","Hours","158.5"
"Sunshine Duration","1994 May","Phoenix Park","Hours",""
"Sunshine Duration","1994 May","Roches Point","Hours",""
"Sunshine Duration","1994 May","Markree","Hours",""
"Sunshine Duration","1994 June","Malin Head","Hours","104.1"
"Sunshine Duration","1994 June","Claremorris","Hours","123.5"
"Sunshine Duration","1994 June","Valentia Observatory","Hours","131.8"
"Sunshine Duration","1994 June","Belmullet","Hours","100.8"
"Sunshine Duration","1994 June","Shannon Airport","Hours","105.2"
"Sunshine Duration","1994 June","Dublin Airport","Hours","140.7"
"Sunshine Duration","1994 June","Mullingar","Hours","128"
"Sunshine Duration","1994 June","Cork Airport","Hours","150.5"
"Sunshine Duration","1994 June","Casement","Hours","135.6"
"Sunshine Duration","1994 June","Phoenix Park","Hours",""
"Sunshine Duration","1994 June","Roches Point","Hours",""
"Sunshine Duration","1994 June","Markree","Hours",""
"Sunshine Duration","1994 July","Malin Head","Hours","130.7"
"Sunshine Duration","1994 July","Claremorris","Hours","100.1"
"Sunshine Duration","1994 July","Valentia Observatory","Hours","119.7"
"Sunshine Duration","1994 July","Belmullet","Hours","128.8"
"Sunshine Duration","1994 July","Shannon Airport","Hours","98"
"Sunshine Duration","1994 July","Dublin Airport","Hours","139.8"
"Sunshine Duration","1994 July","Mullingar","Hours","113.1"
"Sunshine Duration","1994 July","Cork Airport","Hours","109.1"
"Sunshine Duration","1994 July","Casement","Hours","119.2"
"Sunshine Duration","1994 July","Phoenix Park","Hours",""
"Sunshine Duration","1994 July","Roches Point","Hours",""
"Sunshine Duration","1994 July","Markree","Hours",""
"Sunshine Duration","1994 August","Malin Head","Hours","145.1"
"Sunshine Duration","1994 August","Claremorris","Hours","105.7"
"Sunshine Duration","1994 August","Valentia Observatory","Hours","100.2"
"Sunshine Duration","1994 August","Belmullet","Hours","93.8"
"Sunshine Duration","1994 August","Shannon Airport","Hours","108.4"
"Sunshine Duration","1994 August","Dublin Airport","Hours","131.1"
"Sunshine Duration","1994 August","Mullingar","Hours","119.7"
"Sunshine Duration","1994 August","Cork Airport","Hours","119.5"
"Sunshine Duration","1994 August","Casement","Hours","139.6"
"Sunshine Duration","1994 August","Phoenix Park","Hours",""
"Sunshine Duration","1994 August","Roches Point","Hours",""
"Sunshine Duration","1994 August","Markree","Hours",""
"Sunshine Duration","1994 September","Malin Head","Hours","109"
"Sunshine Duration","1994 September","Claremorris","Hours","101.1"
"Sunshine Duration","1994 September","Valentia Observatory","Hours","117.8"
"Sunshine Duration","1994 September","Belmullet","Hours","116.5"
"Sunshine Duration","1994 September","Shannon Airport","Hours","104.7"
"Sunshine Duration","1994 September","Dublin Airport","Hours","110.5"
"Sunshine Duration","1994 September","Mullingar","Hours","104.9"
"Sunshine Duration","1994 September","Cork Airport","Hours","135.4"
"Sunshine Duration","1994 September","Casement","Hours","102.8"
"Sunshine Duration","1994 September","Phoenix Park","Hours",""
"Sunshine Duration","1994 September","Roches Point","Hours",""
"Sunshine Duration","1994 September","Markree","Hours",""
"Sunshine Duration","1994 October","Malin Head","Hours","84"
"Sunshine Duration","1994 October","Claremorris","Hours","84.4"
"Sunshine Duration","1994 October","Valentia Observatory","Hours","112.2"
"Sunshine Duration","1994 October","Belmullet","Hours","96.3"
"Sunshine Duration","1994 October","Shannon Airport","Hours","114.8"
"Sunshine Duration","1994 October","Dublin Airport","Hours","128.7"
"Sunshine Duration","1994 October","Mullingar","Hours","124.5"
"Sunshine Duration","1994 October","Cork Airport","Hours","119.8"
"Sunshine Duration","1994 October","Casement","Hours","130"
"Sunshine Duration","1994 October","Phoenix Park","Hours",""
"Sunshine Duration","1994 October","Roches Point","Hours",""
"Sunshine Duration","1994 October","Markree","Hours",""
"Sunshine Duration","1994 November","Malin Head","Hours","64.6"
"Sunshine Duration","1994 November","Claremorris","Hours","36.2"
"Sunshine Duration","1994 November","Valentia Observatory","Hours","31"
"Sunshine Duration","1994 November","Belmullet","Hours","47"
"Sunshine Duration","1994 November","Shannon Airport","Hours","44.4"
"Sunshine Duration","1994 November","Dublin Airport","Hours","52.6"
"Sunshine Duration","1994 November","Mullingar","Hours","45.2"
"Sunshine Duration","1994 November","Cork Airport","Hours","39.2"
"Sunshine Duration","1994 November","Casement","Hours","59.7"
"Sunshine Duration","1994 November","Phoenix Park","Hours",""
"Sunshine Duration","1994 November","Roches Point","Hours",""
"Sunshine Duration","1994 November","Markree","Hours",""
"Sunshine Duration","1994 December","Malin Head","Hours","35.3"
"Sunshine Duration","1994 December","Claremorris","Hours","30.7"
"Sunshine Duration","1994 December","Valentia Observatory","Hours","30.9"
"Sunshine Duration","1994 December","Belmullet","Hours","28.8"
"Sunshine Duration","1994 December","Shannon Airport","Hours","30.4"
"Sunshine Duration","1994 December","Dublin Airport","Hours","58.1"
"Sunshine Duration","1994 December","Mullingar","Hours","52.1"
"Sunshine Duration","1994 December","Cork Airport","Hours","53"
"Sunshine Duration","1994 December","Casement","Hours","52.6"
"Sunshine Duration","1994 December","Phoenix Park","Hours",""
"Sunshine Duration","1994 December","Roches Point","Hours",""
"Sunshine Duration","1994 December","Markree","Hours",""
"Sunshine Duration","1995 January","Malin Head","Hours","27.3"
"Sunshine Duration","1995 January","Claremorris","Hours","33.4"
"Sunshine Duration","1995 January","Valentia Observatory","Hours","28.3"
"Sunshine Duration","1995 January","Belmullet","Hours","23.1"
"Sunshine Duration","1995 January","Shannon Airport","Hours","32.1"
"Sunshine Duration","1995 January","Dublin Airport","Hours","41.5"
"Sunshine Duration","1995 January","Mullingar","Hours","33.4"
"Sunshine Duration","1995 January","Cork Airport","Hours","50.1"
"Sunshine Duration","1995 January","Casement","Hours","33.3"
"Sunshine Duration","1995 January","Phoenix Park","Hours",""
"Sunshine Duration","1995 January","Roches Point","Hours",""
"Sunshine Duration","1995 January","Markree","Hours",""
"Sunshine Duration","1995 February","Malin Head","Hours","46"
"Sunshine Duration","1995 February","Claremorris","Hours","37.5"
"Sunshine Duration","1995 February","Valentia Observatory","Hours","41.4"
"Sunshine Duration","1995 February","Belmullet","Hours","33.6"
"Sunshine Duration","1995 February","Shannon Airport","Hours","50.8"
"Sunshine Duration","1995 February","Dublin Airport","Hours","63.2"
"Sunshine Duration","1995 February","Mullingar","Hours","48.1"
"Sunshine Duration","1995 February","Cork Airport","Hours","71.6"
"Sunshine Duration","1995 February","Casement","Hours","51.2"
"Sunshine Duration","1995 February","Phoenix Park","Hours",""
"Sunshine Duration","1995 February","Roches Point","Hours",""
"Sunshine Duration","1995 February","Markree","Hours",""
"Sunshine Duration","1995 March","Malin Head","Hours","69.2"
"Sunshine Duration","1995 March","Claremorris","Hours","89.3"
"Sunshine Duration","1995 March","Valentia Observatory","Hours","78"
"Sunshine Duration","1995 March","Belmullet","Hours","74.5"
"Sunshine Duration","1995 March","Shannon Airport","Hours","82.7"
"Sunshine Duration","1995 March","Dublin Airport","Hours","122.7"
"Sunshine Duration","1995 March","Mullingar","Hours","106"
"Sunshine Duration","1995 March","Cork Airport","Hours","123.5"
"Sunshine Duration","1995 March","Casement","Hours","121.2"
"Sunshine Duration","1995 March","Phoenix Park","Hours",""
"Sunshine Duration","1995 March","Roches Point","Hours",""
"Sunshine Duration","1995 March","Markree","Hours",""
"Sunshine Duration","1995 April","Malin Head","Hours","140.4"
"Sunshine Duration","1995 April","Claremorris","Hours","145.4"
"Sunshine Duration","1995 April","Valentia Observatory","Hours","154.3"
"Sunshine Duration","1995 April","Belmullet","Hours","147.9"
"Sunshine Duration","1995 April","Shannon Airport","Hours","164.1"
"Sunshine Duration","1995 April","Dublin Airport","Hours","170.3"
"Sunshine Duration","1995 April","Mullingar","Hours","173.5"
"Sunshine Duration","1995 April","Cork Airport","Hours","178.1"
"Sunshine Duration","1995 April","Casement","Hours","156"
"Sunshine Duration","1995 April","Phoenix Park","Hours",""
"Sunshine Duration","1995 April","Roches Point","Hours",""
"Sunshine Duration","1995 April","Markree","Hours",""
"Sunshine Duration","1995 May","Malin Head","Hours","192.9"
"Sunshine Duration","1995 May","Claremorris","Hours","141.6"
"Sunshine Duration","1995 May","Valentia Observatory","Hours","139.4"
"Sunshine Duration","1995 May","Belmullet","Hours","121.4"
"Sunshine Duration","1995 May","Shannon Airport","Hours","140.2"
"Sunshine Duration","1995 May","Dublin Airport","Hours","159.5"
"Sunshine Duration","1995 May","Mullingar","Hours","158.7"
