"Statistic Label","Month","Meteorological Weather Station","UNIT","VALUE"
"Highest Gust","1964 July","Mullingar","Knots","41"
"Highest Gust","1964 July","Cork Airport","Knots","43"
"Highest Gust","1964 July","Casement","Knots",""
"Highest Gust","1964 July","Phoenix Park","Knots",""
"Highest Gust","1964 July","Roches Point","Knots",""
"Highest Gust","1964 July","Markree","Knots",""
"Highest Gust","1964 August","Malin Head","Knots","51"
"Highest Gust","1964 August","Claremorris","Knots","44"
"Highest Gust","1964 August","Valentia Observatory","Knots","45"
"Highest Gust","1964 August","Belmullet","Knots","52"
"Highest Gust","1964 August","Shannon Airport","Knots","42"
"Highest Gust","1964 August","Dublin Airport","Knots","43"
"Highest Gust","1964 August","Mullingar","Knots","39"
"Highest Gust","1964 August","Cork Airport","Knots","41"
"Highest Gust","1964 August","Casement","Knots",""
"Highest Gust","1964 August","Phoenix Park","Knots",""
"Highest Gust","1964 August","Roches Point","Knots",""
"Highest Gust","1964 August","Markree","Knots",""
"Highest Gust","1964 September","Malin Head","Knots","52"
"Highest Gust","1964 September","Claremorris","Knots","60"
"Highest Gust","1964 September","Valentia Observatory","Knots","54"
"Highest Gust","1964 September","Belmullet","Knots","64"
"Highest Gust","1964 September","Shannon Airport","Knots","52"
"Highest Gust","1964 September","Dublin Airport","Knots","47"
"Highest Gust","1964 September","Mullingar","Knots","52"
"Highest Gust","1964 September","Cork Airport","Knots","58"
"Highest Gust","1964 September","Casement","Knots",""
"Highest Gust","1964 September","Phoenix Park","Knots",""
"Highest Gust","1964 September","Roches Point","Knots",""
"Highest Gust","1964 September","Markree","Knots",""
"Highest Gust","1964 October","Malin Head","Knots","61"
"Highest Gust","1964 October","Claremorris","Knots","51"
"Highest Gust","1964 October","Valentia Observatory","Knots","52"
"Highest Gust","1964 October","Belmullet","Knots","55"
"Highest Gust","1964 October","Shannon Airport","Knots","46"
"Highest Gust","1964 October","Dublin Airport","Knots","45"
"Highest Gust","1964 October","Mullingar","Knots","47"
"Highest Gust","1964 October","Cork Airport","Knots","55"
"Highest Gust","1964 October","Casement","Knots",""
"Highest Gust","1964 October","Phoenix Park","Knots",""
"Highest Gust","1964 October","Roches Point","Knots",""
"Highest Gust","1964 October","Markree","Knots",""
"Highest Gust","1964 November","Malin Head","Knots","62"
"Highest Gust","1964 November","Claremorris","Knots","47"
"Highest Gust","1964 November","Valentia Observatory","Knots","58"
"Highest Gust","1964 November","Belmullet","Knots","59"
"Highest Gust","1964 November","Shannon Airport","Knots","55"
"Highest Gust","1964 November","Dublin Airport","Knots","48"
"Highest Gust","1964 November","Mullingar","Knots","46"
"Highest Gust","1964 November","Cork Airport","Knots","53"
"Highest Gust","1964 November","Casement","Knots",""
"Highest Gust","1964 November","Phoenix Park","Knots",""
"Highest Gust","1964 November","Roches Point","Knots",""
"Highest Gust","1964 November","Markree","Knots",""
"Highest Gust","1964 December","Malin Head","Knots","68"
"Highest Gust","1964 December","Claremorris","Knots","54"
"Highest Gust","1964 December","Valentia Observatory","Knots","57"
"Highest Gust","1964 December","Belmullet","Knots","64"
"Highest Gust","1964 December","Shannon Airport","Knots","75"
"Highest Gust","1964 December","Dublin Airport","Knots","68"
"Highest Gust","1964 December","Mullingar","Knots","62"
"Highest Gust","1964 December","Cork Airport","Knots","57"
"Highest Gust","1964 December","Casement","Knots",""
"Highest Gust","1964 December","Phoenix Park","Knots",""
"Highest Gust","1964 December","Roches Point","Knots",""
"Highest Gust","1964 December","Markree","Knots",""
"Highest Gust","1965 January","Malin Head","Knots","88"
"Highest Gust","1965 January","Claremorris","Knots","75"
"Highest Gust","1965 January","Valentia Observatory","Knots","78"
"Highest Gust","1965 January","Belmullet","Knots","81"
"Highest Gust","1965 January","Shannon Airport","Knots","75"
"Highest Gust","1965 January","Dublin Airport","Knots","73"
"Highest Gust","1965 January","Mullingar","Knots","66"
"Highest Gust","1965 January","Cork Airport","Knots","66"
"Highest Gust","1965 January","Casement","Knots",""
"Highest Gust","1965 January","Phoenix Park","Knots",""
"Highest Gust","1965 January","Roches Point","Knots",""
"Highest Gust","1965 January","Markree","Knots",""
"Highest Gust","1965 February","Malin Head","Knots","70"
"Highest Gust","1965 February","Claremorris","Knots","43"
"Highest Gust","1965 February","Valentia Observatory","Knots","44"
"Highest Gust","1965 February","Belmullet","Knots","44"
"Highest Gust","1965 February","Shannon Airport","Knots","40"
"Highest Gust","1965 February","Dublin Airport","Knots","48"
"Highest Gust","1965 February","Mullingar","Knots","43"
"Highest Gust","1965 February","Cork Airport","Knots","39"
"Highest Gust","1965 February","Casement","Knots",""
"Highest Gust","1965 February","Phoenix Park","Knots",""
"Highest Gust","1965 February","Roches Point","Knots",""
"Highest Gust","1965 February","Markree","Knots",""
"Highest Gust","1965 March","Malin Head","Knots","61"
"Highest Gust","1965 March","Claremorris","Knots","45"
"Highest Gust","1965 March","Valentia Observatory","Knots","53"
"Highest Gust","1965 March","Belmullet","Knots","54"
"Highest Gust","1965 March","Shannon Airport","Knots","50"
"Highest Gust","1965 March","Dublin Airport","Knots","49"
"Highest Gust","1965 March","Mullingar","Knots","46"
"Highest Gust","1965 March","Cork Airport","Knots","52"
"Highest Gust","1965 March","Casement","Knots",""
"Highest Gust","1965 March","Phoenix Park","Knots",""
"Highest Gust","1965 March","Roches Point","Knots",""
"Highest Gust","1965 March","Markree","Knots",""
"Highest Gust","1965 April","Malin Head","Knots","59"
"Highest Gust","1965 April","Claremorris","Knots","56"
"Highest Gust","1965 April","Valentia Observatory","Knots","53"
"Highest Gust","1965 April","Belmullet","Knots","56"
"Highest Gust","1965 April","Shannon Airport","Knots","58"
"Highest Gust","1965 April","Dublin Airport","Knots","60"
"Highest Gust","1965 April","Mullingar","Knots","60"
"Highest Gust","1965 April","Cork Airport","Knots","63"
"Highest Gust","1965 April","Casement","Knots",""
"Highest Gust","1965 April","Phoenix Park","Knots",""
"Highest Gust","1965 April","Roches Point","Knots",""
"Highest Gust","1965 April","Markree","Knots",""
"Highest Gust","1965 May","Malin Head","Knots","54"
"Highest Gust","1965 May","Claremorris","Knots","39"
"Highest Gust","1965 May","Valentia Observatory","Knots","50"
"Highest Gust","1965 May","Belmullet","Knots","56"
"Highest Gust","1965 May","Shannon Airport","Knots","45"
"Highest Gust","1965 May","Dublin Airport","Knots","44"
"Highest Gust","1965 May","Mullingar","Knots","47"
"Highest Gust","1965 May","Cork Airport","Knots","44"
"Highest Gust","1965 May","Casement","Knots",""
"Highest Gust","1965 May","Phoenix Park","Knots",""
"Highest Gust","1965 May","Roches Point","Knots",""
"Highest Gust","1965 May","Markree","Knots",""
"Highest Gust","1965 June","Malin Head","Knots","56"
"Highest Gust","1965 June","Claremorris","Knots","50"
"Highest Gust","1965 June","Valentia Observatory","Knots","56"
"Highest Gust","1965 June","Belmullet","Knots","56"
"Highest Gust","1965 June","Shannon Airport","Knots","57"
"Highest Gust","1965 June","Dublin Airport","Knots","52"
"Highest Gust","1965 June","Mullingar","Knots","49"
"Highest Gust","1965 June","Cork Airport","Knots","49"
"Highest Gust","1965 June","Casement","Knots",""
"Highest Gust","1965 June","Phoenix Park","Knots",""
"Highest Gust","1965 June","Roches Point","Knots",""
"Highest Gust","1965 June","Markree","Knots",""
"Highest Gust","1965 July","Malin Head","Knots","40"
"Highest Gust","1965 July","Claremorris","Knots","46"
"Highest Gust","1965 July","Valentia Observatory","Knots","36"
"Highest Gust","1965 July","Belmullet","Knots","47"
"Highest Gust","1965 July","Shannon Airport","Knots","40"
"Highest Gust","1965 July","Dublin Airport","Knots","44"
"Highest Gust","1965 July","Mullingar","Knots","41"
"Highest Gust","1965 July","Cork Airport","Knots","37"
"Highest Gust","1965 July","Casement","Knots",""
"Highest Gust","1965 July","Phoenix Park","Knots",""
"Highest Gust","1965 July","Roches Point","Knots",""
"Highest Gust","1965 July","Markree","Knots",""
"Highest Gust","1965 August","Malin Head","Knots","57"
"Highest Gust","1965 August","Claremorris","Knots","43"
"Highest Gust","1965 August","Valentia Observatory","Knots","45"
"Highest Gust","1965 August","Belmullet","Knots","60"
"Highest Gust","1965 August","Shannon Airport","Knots","45"
"Highest Gust","1965 August","Dublin Airport","Knots","42"
"Highest Gust","1965 August","Mullingar","Knots","43"
"Highest Gust","1965 August","Cork Airport","Knots","48"
"Highest Gust","1965 August","Casement","Knots",""
"Highest Gust","1965 August","Phoenix Park","Knots",""
"Highest Gust","1965 August","Roches Point","Knots",""
"Highest Gust","1965 August","Markree","Knots",""
"Highest Gust","1965 September","Malin Head","Knots","46"
"Highest Gust","1965 September","Claremorris","Knots","38"
"Highest Gust","1965 September","Valentia Observatory","Knots","66"
"Highest Gust","1965 September","Belmullet","Knots","46"
"Highest Gust","1965 September","Shannon Airport","Knots","48"
"Highest Gust","1965 September","Dublin Airport","Knots","41"
"Highest Gust","1965 September","Mullingar","Knots","38"
"Highest Gust","1965 September","Cork Airport","Knots","56"
"Highest Gust","1965 September","Casement","Knots",""
"Highest Gust","1965 September","Phoenix Park","Knots",""
"Highest Gust","1965 September","Roches Point","Knots",""
"Highest Gust","1965 September","Markree","Knots",""
"Highest Gust","1965 October","Malin Head","Knots","64"
"Highest Gust","1965 October","Claremorris","Knots","50"
"Highest Gust","1965 October","Valentia Observatory","Knots","47"
"Highest Gust","1965 October","Belmullet","Knots","62"
"Highest Gust","1965 October","Shannon Airport","Knots","51"
"Highest Gust","1965 October","Dublin Airport","Knots","48"
"Highest Gust","1965 October","Mullingar","Knots","48"
"Highest Gust","1965 October","Cork Airport","Knots","49"
"Highest Gust","1965 October","Casement","Knots",""
"Highest Gust","1965 October","Phoenix Park","Knots",""
"Highest Gust","1965 October","Roches Point","Knots",""
"Highest Gust","1965 October","Markree","Knots",""
"Highest Gust","1965 November","Malin Head","Knots",""
"Highest Gust","1965 November","Claremorris","Knots","61"
"Highest Gust","1965 November","Valentia Observatory","Knots","63"
"Highest Gust","1965 November","Belmullet","Knots","65"
"Highest Gust","1965 November","Shannon Airport","Knots","55"
"Highest Gust","1965 November","Dublin Airport","Knots","59"
"Highest Gust","1965 November","Mullingar","Knots","57"
"Highest Gust","1965 November","Cork Airport","Knots","59"
"Highest Gust","1965 November","Casement","Knots",""
"Highest Gust","1965 November","Phoenix Park","Knots",""
"Highest Gust","1965 November","Roches Point","Knots",""
"Highest Gust","1965 November","Markree","Knots",""
"Highest Gust","1965 December","Malin Head","Knots","66"
"Highest Gust","1965 December","Claremorris","Knots","52"
"Highest Gust","1965 December","Valentia Observatory","Knots","60"
"Highest Gust","1965 December","Belmullet","Knots","61"
"Highest Gust","1965 December","Shannon Airport","Knots","61"
"Highest Gust","1965 December","Dublin Airport","Knots","53"
"Highest Gust","1965 December","Mullingar","Knots","50"
"Highest Gust","1965 December","Cork Airport","Knots","56"
"Highest Gust","1965 December","Casement","Knots",""
"Highest Gust","1965 December","Phoenix Park","Knots",""
"Highest Gust","1965 December","Roches Point","Knots",""
"Highest Gust","1965 December","Markree","Knots",""
"Highest Gust","1966 January","Malin Head","Knots",""
"Highest Gust","1966 January","Claremorris","Knots","51"
"Highest Gust","1966 January","Valentia Observatory","Knots","64"
"Highest Gust","1966 January","Belmullet","Knots","68"
"Highest Gust","1966 January","Shannon Airport","Knots","55"
"Highest Gust","1966 January","Dublin Airport","Knots","51"
"Highest Gust","1966 January","Mullingar","Knots","53"
"Highest Gust","1966 January","Cork Airport","Knots","52"
"Highest Gust","1966 January","Casement","Knots",""
"Highest Gust","1966 January","Phoenix Park","Knots",""
"Highest Gust","1966 January","Roches Point","Knots",""
"Highest Gust","1966 January","Markree","Knots",""
"Highest Gust","1966 February","Malin Head","Knots",""
"Highest Gust","1966 February","Claremorris","Knots","60"
"Highest Gust","1966 February","Valentia Observatory","Knots","64"
"Highest Gust","1966 February","Belmullet","Knots","87"
"Highest Gust","1966 February","Shannon Airport","Knots","54"
"Highest Gust","1966 February","Dublin Airport","Knots","50"
"Highest Gust","1966 February","Mullingar","Knots","47"
"Highest Gust","1966 February","Cork Airport","Knots","58"
"Highest Gust","1966 February","Casement","Knots",""
"Highest Gust","1966 February","Phoenix Park","Knots",""
"Highest Gust","1966 February","Roches Point","Knots",""
"Highest Gust","1966 February","Markree","Knots",""
"Highest Gust","1966 March","Malin Head","Knots","66"
"Highest Gust","1966 March","Claremorris","Knots","67"
"Highest Gust","1966 March","Valentia Observatory","Knots","52"
"Highest Gust","1966 March","Belmullet","Knots","72"
"Highest Gust","1966 March","Shannon Airport","Knots","62"
"Highest Gust","1966 March","Dublin Airport","Knots","55"
"Highest Gust","1966 March","Mullingar","Knots","64"
"Highest Gust","1966 March","Cork Airport","Knots","63"
"Highest Gust","1966 March","Casement","Knots",""
"Highest Gust","1966 March","Phoenix Park","Knots",""
"Highest Gust","1966 March","Roches Point","Knots",""
"Highest Gust","1966 March","Markree","Knots",""
"Highest Gust","1966 April","Malin Head","Knots","62"
"Highest Gust","1966 April","Claremorris","Knots","53"
"Highest Gust","1966 April","Valentia Observatory","Knots","63"
"Highest Gust","1966 April","Belmullet","Knots","51"
"Highest Gust","1966 April","Shannon Airport","Knots","54"
"Highest Gust","1966 April","Dublin Airport","Knots","45"
"Highest Gust","1966 April","Mullingar","Knots","45"
"Highest Gust","1966 April","Cork Airport","Knots","54"
"Highest Gust","1966 April","Casement","Knots",""
"Highest Gust","1966 April","Phoenix Park","Knots",""
"Highest Gust","1966 April","Roches Point","Knots",""
"Highest Gust","1966 April","Markree","Knots",""
"Highest Gust","1966 May","Malin Head","Knots","61"
"Highest Gust","1966 May","Claremorris","Knots","47"
"Highest Gust","1966 May","Valentia Observatory","Knots","48"
"Highest Gust","1966 May","Belmullet","Knots","52"
"Highest Gust","1966 May","Shannon Airport","Knots","50"
"Highest Gust","1966 May","Dublin Airport","Knots","56"
"Highest Gust","1966 May","Mullingar","Knots","52"
"Highest Gust","1966 May","Cork Airport","Knots","51"
"Highest Gust","1966 May","Casement","Knots",""
"Highest Gust","1966 May","Phoenix Park","Knots",""
"Highest Gust","1966 May","Roches Point","Knots",""
